,location,infection_rate,death_rate,vaccines_offered,date
685,Afghanistan,0.0039759 ,0.0001851 ,4903368 ,2022/1/9
687,Afghanistan,0.0039781 ,0.0001851 ,4925111 ,2022/1/11
689,Afghanistan,0.0039814 ,0.0001852 ,4954809 ,2022/1/13
693,Afghanistan,0.0039871 ,0.0001853 ,4985047 ,2022/1/17
695,Afghanistan,0.0039932 ,0.0001854 ,5004050 ,2022/1/19
700,Afghanistan,0.0040139 ,0.0001856 ,5046054 ,2022/1/24
702,Afghanistan,0.0040339 ,0.0001858 ,5074196 ,2022/1/26
703,Afghanistan,0.0040417 ,0.0001858 ,5081064 ,2022/1/27
707,Afghanistan,0.0040900 ,0.0001861 ,5125146 ,2022/1/31
709,Afghanistan,0.0041217 ,0.0001862 ,5152297 ,2022/2/2
714,Afghanistan,0.0041903 ,0.0001868 ,5216998 ,2022/2/7
721,Afghanistan,0.0042988 ,0.0001883 ,5321308 ,2022/2/14
727,Afghanistan,0.0043229 ,0.0001893 ,5412309 ,2022/2/20
734,Afghanistan,0.0043528 ,0.0001906 ,5535254 ,2022/2/27
741,Afghanistan,0.0043826 ,0.0001914 ,5597130 ,2022/3/6
752,Afghanistan,0.0044412 ,0.0001921 ,5731146 ,2022/3/17
757,Afghanistan,0.0044497 ,0.0001922 ,5751015 ,2022/3/22
770,Afghanistan,0.0044658 ,0.0001926 ,5872684 ,2022/4/4
780,Afghanistan,0.0044772 ,0.0001927 ,5940400 ,2022/4/14
1471,Africa,0.0071495 ,0.0001666 ,304988068 ,2022/1/2
1472,Africa,0.0071695 ,0.0001668 ,305434402 ,2022/1/3
1473,Africa,0.0072118 ,0.0001670 ,310849061 ,2022/1/4
1474,Africa,0.0072521 ,0.0001673 ,311380299 ,2022/1/5
1475,Africa,0.0072940 ,0.0001678 ,315375806 ,2022/1/6
1476,Africa,0.0073293 ,0.0001681 ,316038141 ,2022/1/7
1477,Africa,0.0073602 ,0.0001683 ,317821675 ,2022/1/8
1478,Africa,0.0073811 ,0.0001685 ,319779381 ,2022/1/9
1479,Africa,0.0074041 ,0.0001687 ,323101077 ,2022/1/10
1480,Africa,0.0074321 ,0.0001689 ,323428828 ,2022/1/11
1481,Africa,0.0074611 ,0.0001693 ,324355369 ,2022/1/12
1482,Africa,0.0074951 ,0.0001695 ,325896725 ,2022/1/13
1483,Africa,0.0075244 ,0.0001697 ,327127317 ,2022/1/14
1484,Africa,0.0075513 ,0.0001700 ,329737296 ,2022/1/15
1485,Africa,0.0075640 ,0.0001702 ,330821449 ,2022/1/16
1486,Africa,0.0075860 ,0.0001705 ,333282869 ,2022/1/17
1487,Africa,0.0076056 ,0.0001707 ,335126689 ,2022/1/18
1488,Africa,0.0076313 ,0.0001709 ,337304193 ,2022/1/19
1489,Africa,0.0076672 ,0.0001713 ,337689265 ,2022/1/20
1490,Africa,0.0076944 ,0.0001715 ,343552942 ,2022/1/21
1491,Africa,0.0077243 ,0.0001718 ,344787406 ,2022/1/22
1492,Africa,0.0077363 ,0.0001720 ,346784249 ,2022/1/23
1493,Africa,0.0077559 ,0.0001725 ,348184841 ,2022/1/24
1494,Africa,0.0077968 ,0.0001725 ,348467223 ,2022/1/25
1495,Africa,0.0078212 ,0.0001728 ,349394159 ,2022/1/26
1496,Africa,0.0078485 ,0.0001731 ,350318364 ,2022/1/27
1497,Africa,0.0078693 ,0.0001733 ,351871972 ,2022/1/28
1498,Africa,0.0078933 ,0.0001736 ,353137943 ,2022/1/29
1499,Africa,0.0079052 ,0.0001738 ,354912974 ,2022/1/30
1500,Africa,0.0079266 ,0.0001740 ,355648044 ,2022/1/31
1501,Africa,0.0079463 ,0.0001743 ,356094924 ,2022/2/1
1502,Africa,0.0079606 ,0.0001746 ,358327712 ,2022/2/2
1503,Africa,0.0079838 ,0.0001749 ,358693864 ,2022/2/3
1504,Africa,0.0079966 ,0.0001751 ,359345560 ,2022/2/4
1505,Africa,0.0080129 ,0.0001754 ,359831946 ,2022/2/5
1506,Africa,0.0080250 ,0.0001756 ,362696919 ,2022/2/6
1507,Africa,0.0080361 ,0.0001759 ,365132220 ,2022/2/7
1508,Africa,0.0080488 ,0.0001763 ,365838368 ,2022/2/8
1509,Africa,0.0080644 ,0.0001768 ,367647071 ,2022/2/9
1510,Africa,0.0080797 ,0.0001771 ,370003560 ,2022/2/10
1511,Africa,0.0080930 ,0.0001773 ,371460092 ,2022/2/11
1512,Africa,0.0081031 ,0.0001776 ,371820434 ,2022/2/12
1513,Africa,0.0081115 ,0.0001777 ,372549916 ,2022/2/13
1514,Africa,0.0081216 ,0.0001780 ,372795548 ,2022/2/14
1515,Africa,0.0081317 ,0.0001783 ,374629161 ,2022/2/15
1516,Africa,0.0081449 ,0.0001785 ,376359465 ,2022/2/16
1517,Africa,0.0081577 ,0.0001789 ,377738192 ,2022/2/17
1518,Africa,0.0081699 ,0.0001793 ,379600354 ,2022/2/18
1519,Africa,0.0081768 ,0.0001796 ,383826805 ,2022/2/19
1520,Africa,0.0081879 ,0.0001798 ,387825288 ,2022/2/20
1521,Africa,0.0081960 ,0.0001801 ,395783326 ,2022/2/21
1522,Africa,0.0082055 ,0.0001802 ,399144403 ,2022/2/22
1523,Africa,0.0082154 ,0.0001804 ,400512511 ,2022/2/23
1524,Africa,0.0082244 ,0.0001805 ,405128243 ,2022/2/24
1525,Africa,0.0082332 ,0.0001807 ,406448789 ,2022/2/25
1526,Africa,0.0082396 ,0.0001808 ,409097749 ,2022/2/26
1527,Africa,0.0082458 ,0.0001810 ,411385438 ,2022/2/27
1528,Africa,0.0082514 ,0.0001812 ,412407605 ,2022/2/28
1529,Africa,0.0082568 ,0.0001812 ,413572765 ,2022/3/1
1530,Africa,0.0082617 ,0.0001813 ,414705629 ,2022/3/2
1531,Africa,0.0082661 ,0.0001814 ,415066227 ,2022/3/3
1532,Africa,0.0082711 ,0.0001815 ,416289505 ,2022/3/4
1533,Africa,0.0082763 ,0.0001815 ,420845764 ,2022/3/5
1534,Africa,0.0082787 ,0.0001816 ,422283800 ,2022/3/6
1535,Africa,0.0082816 ,0.0001824 ,422896550 ,2022/3/7
1536,Africa,0.0082932 ,0.0001824 ,424421047 ,2022/3/8
1537,Africa,0.0082969 ,0.0001825 ,426120636 ,2022/3/9
1538,Africa,0.0083093 ,0.0001826 ,426367938 ,2022/3/10
1539,Africa,0.0083133 ,0.0001826 ,427548275 ,2022/3/11
1540,Africa,0.0083211 ,0.0001826 ,427570658 ,2022/3/12
1541,Africa,0.0083230 ,0.0001827 ,430573128 ,2022/3/13
1542,Africa,0.0083246 ,0.0001827 ,431098565 ,2022/3/14
1543,Africa,0.0083267 ,0.0001827 ,435486111 ,2022/3/15
1544,Africa,0.0083296 ,0.0001827 ,435907326 ,2022/3/16
1545,Africa,0.0083315 ,0.0001828 ,437029827 ,2022/3/17
1546,Africa,0.0083413 ,0.0001828 ,441293412 ,2022/3/18
1547,Africa,0.0083427 ,0.0001829 ,441429309 ,2022/3/19
1548,Africa,0.0083437 ,0.0001829 ,443212009 ,2022/3/20
1549,Africa,0.0083490 ,0.0001830 ,444698278 ,2022/3/21
1550,Africa,0.0083533 ,0.0001830 ,444927866 ,2022/3/22
1551,Africa,0.0083550 ,0.0001831 ,445297756 ,2022/3/23
1552,Africa,0.0083656 ,0.0001831 ,445673451 ,2022/3/24
1553,Africa,0.0083675 ,0.0001831 ,446543837 ,2022/3/25
1554,Africa,0.0083689 ,0.0001831 ,446736476 ,2022/3/26
1555,Africa,0.0083700 ,0.0001832 ,450270921 ,2022/3/27
1556,Africa,0.0083741 ,0.0001832 ,450417591 ,2022/3/28
1557,Africa,0.0083772 ,0.0001833 ,452822670 ,2022/3/29
1558,Africa,0.0084137 ,0.0001834 ,453082254 ,2022/3/30
1559,Africa,0.0084158 ,0.0001834 ,461398666 ,2022/3/31
1560,Africa,0.0084162 ,0.0001834 ,462813913 ,2022/4/1
1561,Africa,0.0084165 ,0.0001835 ,462960078 ,2022/4/2
1562,Africa,0.0084196 ,0.0001835 ,463165462 ,2022/4/3
1563,Africa,0.0084232 ,0.0001835 ,463689375 ,2022/4/4
1564,Africa,0.0084296 ,0.0001836 ,463788483 ,2022/4/5
1565,Africa,0.0084315 ,0.0001836 ,463940963 ,2022/4/6
1566,Africa,0.0084329 ,0.0001836 ,466938962 ,2022/4/7
1567,Africa,0.0084345 ,0.0001836 ,467273731 ,2022/4/8
1568,Africa,0.0084356 ,0.0001837 ,468057104 ,2022/4/9
1569,Africa,0.0084364 ,0.0001837 ,471713178 ,2022/4/10
1570,Africa,0.0084394 ,0.0001837 ,471777083 ,2022/4/11
1571,Africa,0.0084418 ,0.0001838 ,474069133 ,2022/4/12
1572,Africa,0.0084435 ,0.0001838 ,474151041 ,2022/4/13
1573,Africa,0.0084481 ,0.0001838 ,474304119 ,2022/4/14
2254,Albania,0.0737995 ,0.0011222 ,2356290 ,2022/1/4
2255,Albania,0.0737995 ,0.0011222 ,2367574 ,2022/1/5
2258,Albania,0.0748033 ,0.0011253 ,2398207 ,2022/1/8
2260,Albania,0.0767463 ,0.0011281 ,2410728 ,2022/1/10
2261,Albania,0.0775040 ,0.0011302 ,2419734 ,2022/1/11
2280,Albania,0.0890174 ,0.0011605 ,2523683 ,2022/1/30
2282,Albania,0.0899927 ,0.0011647 ,2612804 ,2022/2/1
2287,Albania,0.0921093 ,0.0011765 ,2634377 ,2022/2/6
2288,Albania,0.0921967 ,0.0011789 ,2639523 ,2022/2/7
2294,Albania,0.0932872 ,0.0011869 ,2661838 ,2022/2/13
2295,Albania,0.0933902 ,0.0011883 ,2665804 ,2022/2/14
2296,Albania,0.0934553 ,0.0011904 ,2669695 ,2022/2/15
2297,Albania,0.0936116 ,0.0011915 ,2673183 ,2022/2/16
2301,Albania,0.0940377 ,0.0011967 ,2683715 ,2022/2/20
2308,Albania,0.0945121 ,0.0012057 ,2702638 ,2022/2/27
2310,Albania,0.0945730 ,0.0012085 ,2708574 ,2022/3/1
2316,Albania,0.0947638 ,0.0012123 ,2723146 ,2022/3/7
2319,Albania,0.0948435 ,0.0012127 ,2729969 ,2022/3/10
2323,Albania,0.0949166 ,0.0012130 ,2735318 ,2022/3/14
2324,Albania,0.0949242 ,0.0012134 ,2737859 ,2022/3/15
2333,Albania,0.0951143 ,0.0012144 ,2754244 ,2022/3/24
2338,Albania,0.0952089 ,0.0012155 ,2762715 ,2022/3/29
2340,Albania,0.0952605 ,0.0012155 ,2766890 ,2022/3/31
2344,Albania,0.0953426 ,0.0012155 ,2773475 ,2022/4/4
2347,Albania,0.0954105 ,0.0012155 ,2780674 ,2022/4/7
2351,Albania,0.0954491 ,0.0012158 ,2787225 ,2022/4/11
2354,Albania,0.0955038 ,0.0012165 ,2793310 ,2022/4/14
3040,Algeria,0.0049792 ,0.0001421 ,12974545 ,2022/1/9
3070,Algeria,0.0058070 ,0.0001494 ,13461201 ,2022/2/8
3082,Algeria,0.0059183 ,0.0001523 ,13631683 ,2022/2/20
3099,Algeria,0.0059472 ,0.0001538 ,13704895 ,2022/3/9
3823,Andorra,0.3863795 ,0.0018357 ,135421 ,2022/1/16
3830,Andorra,0.4269333 ,0.0018616 ,140193 ,2022/1/23
3844,Andorra,0.4731365 ,0.0019004 ,141962 ,2022/2/6
3851,Andorra,0.4801303 ,0.0019133 ,142420 ,2022/2/13
3858,Andorra,0.4859348 ,0.0019391 ,151284 ,2022/2/20
3879,Andorra,0.5015125 ,0.0019650 ,151997 ,2022/3/13
3893,Andorra,0.5133930 ,0.0019779 ,152187 ,2022/3/27
3907,Andorra,0.5213434 ,0.0019779 ,152301 ,2022/4/10
4570,Angola,0.0025822 ,0.0000530 ,11797041 ,2022/1/6
4572,Angola,0.0026302 ,0.0000536 ,12099891 ,2022/1/8
4576,Angola,0.0027084 ,0.0000543 ,12377226 ,2022/1/12
4578,Angola,0.0027495 ,0.0000546 ,12690132 ,2022/1/14
4587,Angola,0.0028462 ,0.0000556 ,13944656 ,2022/1/23
4592,Angola,0.0028888 ,0.0000558 ,14588435 ,2022/1/28
4597,Angola,0.0028959 ,0.0000558 ,15039557 ,2022/2/2
4604,Angola,0.0029013 ,0.0000559 ,15505389 ,2022/2/9
4610,Angola,0.0029043 ,0.0000560 ,15902065 ,2022/2/15
4617,Angola,0.0029078 ,0.0000560 ,16259606 ,2022/2/22
4625,Angola,0.0029100 ,0.0000560 ,16633167 ,2022/3/2
4631,Angola,0.0029124 ,0.0000560 ,16850195 ,2022/3/8
4640,Angola,0.0029175 ,0.0000560 ,17262044 ,2022/3/17
4648,Angola,0.0029205 ,0.0000560 ,17535411 ,2022/3/25
4655,Angola,0.0029232 ,0.0000560 ,18756893 ,2022/4/1
5327,Anguilla,0.1348760 ,0.0003967 ,21046 ,2022/1/14
5334,Anguilla,0.1445950 ,0.0004628 ,21256 ,2022/1/21
5341,Anguilla,0.1536529 ,0.0005289 ,21449 ,2022/1/28
5346,Anguilla,0.1560992 ,0.0005289 ,21612 ,2022/2/2
5353,Anguilla,0.1625124 ,0.0005950 ,21783 ,2022/2/9
5355,Anguilla,0.1625124 ,0.0005950 ,21783 ,2022/2/11
5360,Anguilla,0.1656860 ,0.0005950 ,21994 ,2022/2/16
5362,Anguilla,0.1656860 ,0.0005950 ,21994 ,2022/2/18
5369,Anguilla,0.1671405 ,0.0005950 ,22165 ,2022/2/25
5374,Anguilla,0.1689256 ,0.0005950 ,22377 ,2022/3/2
5381,Anguilla,0.1701818 ,0.0005950 ,22420 ,2022/3/9
5383,Anguilla,0.1701818 ,0.0005950 ,22420 ,2022/3/11
5390,Anguilla,0.1715702 ,0.0005950 ,22639 ,2022/3/18
5395,Anguilla,0.1740826 ,0.0005950 ,22714 ,2022/3/23
5397,Anguilla,0.1740826 ,0.0005950 ,22714 ,2022/3/25
5404,Anguilla,0.1785124 ,0.0005950 ,22714 ,2022/4/1
5411,Anguilla,0.1796364 ,0.0005950 ,23126 ,2022/4/8
6083,Antigua and Barbuda,0.0477575 ,0.0012053 ,121415 ,2022/1/6
6090,Antigua and Barbuda,0.0528118 ,0.0012155 ,122215 ,2022/1/13
6103,Antigua and Barbuda,0.0652500 ,0.0012762 ,123555 ,2022/1/26
6113,Antigua and Barbuda,0.0681873 ,0.0012864 ,123736 ,2022/2/5
6125,Antigua and Barbuda,0.0749028 ,0.0013674 ,124455 ,2022/2/17
6136,Antigua and Barbuda,0.0753282 ,0.0013674 ,124726 ,2022/2/28
6137,Antigua and Barbuda,0.0754295 ,0.0013674 ,125031 ,2022/3/1
6150,Antigua and Barbuda,0.0756219 ,0.0013674 ,125386 ,2022/3/14
6167,Antigua and Barbuda,0.0758751 ,0.0013674 ,125605 ,2022/3/31
6915,Argentina,0.1248729 ,0.0025699 ,78232742 ,2022/1/2
6916,Argentina,0.1258463 ,0.0025708 ,78720412 ,2022/1/3
6917,Argentina,0.1276270 ,0.0025719 ,79267987 ,2022/1/4
6918,Argentina,0.1297136 ,0.0025730 ,79809730 ,2022/1/5
6919,Argentina,0.1321170 ,0.0025739 ,80352696 ,2022/1/6
6920,Argentina,0.1345406 ,0.0025748 ,80919063 ,2022/1/7
6921,Argentina,0.1367704 ,0.0025757 ,81188439 ,2022/1/8
6922,Argentina,0.1383780 ,0.0025762 ,81351843 ,2022/1/9
6923,Argentina,0.1403153 ,0.0025774 ,81864161 ,2022/1/10
6924,Argentina,0.1432632 ,0.0025785 ,82362523 ,2022/1/11
6925,Argentina,0.1461374 ,0.0025802 ,82860655 ,2022/1/12
6926,Argentina,0.1489529 ,0.0025832 ,83324583 ,2022/1/13
6927,Argentina,0.1520194 ,0.0025852 ,83742828 ,2022/1/14
6928,Argentina,0.1541387 ,0.0025871 ,83929593 ,2022/1/15
6929,Argentina,0.1555693 ,0.0025883 ,84063023 ,2022/1/16
6930,Argentina,0.1578159 ,0.0025925 ,84481839 ,2022/1/17
6931,Argentina,0.1604687 ,0.0025966 ,84887560 ,2022/1/18
6932,Argentina,0.1632824 ,0.0026012 ,85273062 ,2022/1/19
6933,Argentina,0.1661265 ,0.0026051 ,85655119 ,2022/1/20
6934,Argentina,0.1687176 ,0.0026086 ,86025525 ,2022/1/21
6935,Argentina,0.1708697 ,0.0026116 ,86198490 ,2022/1/22
6936,Argentina,0.1724020 ,0.0026130 ,86316978 ,2022/1/23
6937,Argentina,0.1741150 ,0.0026191 ,86682990 ,2022/1/24
6938,Argentina,0.1763266 ,0.0026247 ,87029219 ,2022/1/25
6939,Argentina,0.1782672 ,0.0026317 ,87372029 ,2022/1/26
6940,Argentina,0.1799716 ,0.0026390 ,87723387 ,2022/1/27
6941,Argentina,0.1813724 ,0.0026456 ,88068791 ,2022/1/28
6942,Argentina,0.1822928 ,0.0026496 ,88225947 ,2022/1/29
6943,Argentina,0.1827658 ,0.0026529 ,88322246 ,2022/1/30
6944,Argentina,0.1837190 ,0.0026592 ,88678342 ,2022/1/31
6945,Argentina,0.1847961 ,0.0026644 ,89018294 ,2022/2/1
6946,Argentina,0.1857843 ,0.0026715 ,89332876 ,2022/2/2
6947,Argentina,0.1867149 ,0.0026784 ,89611153 ,2022/2/3
6948,Argentina,0.1875940 ,0.0026847 ,89932083 ,2022/2/4
6949,Argentina,0.1880728 ,0.0026879 ,90066857 ,2022/2/5
6950,Argentina,0.1883505 ,0.0026901 ,90158082 ,2022/2/6
6951,Argentina,0.1889076 ,0.0026958 ,90443501 ,2022/2/7
6952,Argentina,0.1896266 ,0.0027020 ,90714073 ,2022/2/8
6953,Argentina,0.1902241 ,0.0027068 ,91013181 ,2022/2/9
6954,Argentina,0.1907747 ,0.0027125 ,91279976 ,2022/2/10
6955,Argentina,0.1911366 ,0.0027159 ,91519786 ,2022/2/11
6956,Argentina,0.1913848 ,0.0027187 ,91642744 ,2022/2/12
6957,Argentina,0.1915227 ,0.0027207 ,91719860 ,2022/2/13
6958,Argentina,0.1918089 ,0.0027266 ,91949065 ,2022/2/14
6959,Argentina,0.1922161 ,0.0027318 ,92165266 ,2022/2/15
6960,Argentina,0.1925896 ,0.0027357 ,92380059 ,2022/2/16
6961,Argentina,0.1929547 ,0.0027392 ,92590994 ,2022/2/17
6962,Argentina,0.1932921 ,0.0027422 ,92805642 ,2022/2/18
6963,Argentina,0.1934633 ,0.0027449 ,92892943 ,2022/2/19
6964,Argentina,0.1935609 ,0.0027470 ,92946758 ,2022/2/20
6965,Argentina,0.1938058 ,0.0027508 ,93149288 ,2022/2/21
6966,Argentina,0.1941775 ,0.0027544 ,93352370 ,2022/2/22
6967,Argentina,0.1944530 ,0.0027579 ,93557194 ,2022/2/23
6968,Argentina,0.1946788 ,0.0027600 ,93728000 ,2022/2/24
6969,Argentina,0.1948868 ,0.0027619 ,93933647 ,2022/2/25
6970,Argentina,0.1950095 ,0.0027639 ,94006152 ,2022/2/26
6971,Argentina,0.1950886 ,0.0027654 ,94041264 ,2022/2/27
6972,Argentina,0.1951649 ,0.0027661 ,94085984 ,2022/2/28
6973,Argentina,0.1952421 ,0.0027684 ,94129648 ,2022/3/1
6974,Argentina,0.1954206 ,0.0027714 ,94263164 ,2022/3/2
6975,Argentina,0.1956227 ,0.0027744 ,94389983 ,2022/3/3
6976,Argentina,0.1958061 ,0.0027765 ,94514731 ,2022/3/4
6977,Argentina,0.1959032 ,0.0027783 ,94573051 ,2022/3/5
6978,Argentina,0.1959531 ,0.0027796 ,94627876 ,2022/3/6
6979,Argentina,0.1960909 ,0.0027813 ,94779882 ,2022/3/7
6980,Argentina,0.1962329 ,0.0027826 ,94883369 ,2022/3/8
6981,Argentina,0.1963665 ,0.0027837 ,95002069 ,2022/3/9
6982,Argentina,0.1965011 ,0.0027849 ,95117876 ,2022/3/10
6983,Argentina,0.1966242 ,0.0027859 ,95245275 ,2022/3/11
6984,Argentina,0.1966897 ,0.0027874 ,95301870 ,2022/3/12
6985,Argentina,0.1967168 ,0.0027888 ,95330123 ,2022/3/13
6986,Argentina,0.1968187 ,0.0027904 ,95435126 ,2022/3/14
6987,Argentina,0.1969300 ,0.0027912 ,95560096 ,2022/3/15
6988,Argentina,0.1970326 ,0.0027921 ,95678011 ,2022/3/16
6989,Argentina,0.1971330 ,0.0027927 ,95791573 ,2022/3/17
6990,Argentina,0.1974491 ,0.0027944 ,95912644 ,2022/3/18
6991,Argentina,0.1974863 ,0.0027953 ,95979399 ,2022/3/19
6992,Argentina,0.1975132 ,0.0027956 ,96010823 ,2022/3/20
6993,Argentina,0.1975925 ,0.0027979 ,96126552 ,2022/3/21
6994,Argentina,0.1976953 ,0.0027995 ,96232729 ,2022/3/22
6995,Argentina,0.1977743 ,0.0028012 ,96347261 ,2022/3/23
6996,Argentina,0.1978090 ,0.0028018 ,96371413 ,2022/3/24
6997,Argentina,0.1978653 ,0.0028033 ,96480822 ,2022/3/25
6998,Argentina,0.1978970 ,0.0028046 ,96529968 ,2022/3/26
6999,Argentina,0.1979150 ,0.0028047 ,96551637 ,2022/3/27
7000,Argentina,0.1979732 ,0.0028054 ,96656645 ,2022/3/28
7001,Argentina,0.1980484 ,0.0028060 ,96750068 ,2022/3/29
7002,Argentina,0.1981135 ,0.0028066 ,96840654 ,2022/3/30
7003,Argentina,0.1981745 ,0.0028071 ,96935448 ,2022/3/31
7004,Argentina,0.1982167 ,0.0028078 ,97020902 ,2022/4/1
7005,Argentina,0.1982343 ,0.0028080 ,97045012 ,2022/4/2
7006,Argentina,0.1982449 ,0.0028081 ,97059390 ,2022/4/3
7007,Argentina,0.1982882 ,0.0028085 ,97133120 ,2022/4/4
7008,Argentina,0.1983371 ,0.0028090 ,97203313 ,2022/4/5
7009,Argentina,0.1983827 ,0.0028098 ,97262155 ,2022/4/6
7010,Argentina,0.1984231 ,0.0028101 ,97318719 ,2022/4/7
7011,Argentina,0.1984668 ,0.0028109 ,97380476 ,2022/4/8
7012,Argentina,0.1984852 ,0.0028110 ,97405926 ,2022/4/9
7013,Argentina,0.1984952 ,0.0028110 ,97416615 ,2022/4/10
7014,Argentina,0.1985300 ,0.0028118 ,97474582 ,2022/4/11
7015,Argentina,0.1985756 ,0.0028125 ,97530883 ,2022/4/12
7016,Argentina,0.1986133 ,0.0028129 ,97576837 ,2022/4/13
7017,Argentina,0.1986446 ,0.0028134 ,97576837 ,2022/4/14
7718,Armenia,0.1162372 ,0.0026876 ,1660256 ,2022/1/2
7725,Armenia,0.1165229 ,0.0026956 ,1694518 ,2022/1/9
7733,Armenia,0.1171732 ,0.0027020 ,1761529 ,2022/1/17
7739,Armenia,0.1184959 ,0.0027047 ,1825382 ,2022/1/23
7746,Armenia,0.1234559 ,0.0027108 ,1883413 ,2022/1/30
7753,Armenia,0.1313815 ,0.0027243 ,1925556 ,2022/2/6
7760,Armenia,0.1369142 ,0.0027516 ,1971565 ,2022/2/13
7767,Armenia,0.1399751 ,0.0028038 ,1992891 ,2022/2/20
7774,Armenia,0.1413999 ,0.0028466 ,2042616 ,2022/2/27
7788,Armenia,0.1421785 ,0.0028880 ,2088962 ,2022/3/13
7795,Armenia,0.1422806 ,0.0028958 ,2107032 ,2022/3/20
7809,Armenia,0.1423705 ,0.0029032 ,2141957 ,2022/4/3
8484,Aruba,0.2150100 ,0.0016885 ,163843 ,2022/1/4
8485,Aruba,0.2258501 ,0.0016885 ,163956 ,2022/1/5
8486,Aruba,0.2355893 ,0.0016885 ,164103 ,2022/1/6
8487,Aruba,0.2440972 ,0.0016885 ,164165 ,2022/1/7
8490,Aruba,0.2601894 ,0.0016978 ,164295 ,2022/1/10
8491,Aruba,0.2668128 ,0.0016978 ,164348 ,2022/1/11
8492,Aruba,0.2721769 ,0.0016978 ,164494 ,2022/1/12
8493,Aruba,0.2770092 ,0.0017165 ,164546 ,2022/1/13
8494,Aruba,0.2808433 ,0.0017165 ,164625 ,2022/1/14
8495,Aruba,0.2837819 ,0.0017165 ,164635 ,2022/1/15
8497,Aruba,0.2889687 ,0.0017352 ,164725 ,2022/1/17
8498,Aruba,0.2923457 ,0.0017352 ,164833 ,2022/1/18
8499,Aruba,0.2948179 ,0.0017445 ,164933 ,2022/1/19
8500,Aruba,0.2969821 ,0.0017445 ,165016 ,2022/1/20
8501,Aruba,0.2990438 ,0.0017445 ,165593 ,2022/1/21
8502,Aruba,0.3005737 ,0.0017445 ,165703 ,2022/1/22
8503,Aruba,0.3015253 ,0.0017818 ,166004 ,2022/1/23
8505,Aruba,0.3034097 ,0.0018005 ,166117 ,2022/1/25
8507,Aruba,0.3052195 ,0.0018005 ,166235 ,2022/1/27
8508,Aruba,0.3060591 ,0.0018005 ,166344 ,2022/1/28
8511,Aruba,0.3078502 ,0.0018005 ,166440 ,2022/1/31
8512,Aruba,0.3086338 ,0.0018005 ,166531 ,2022/2/1
8513,Aruba,0.3092122 ,0.0018005 ,166610 ,2022/2/2
8514,Aruba,0.3097159 ,0.0018098 ,166692 ,2022/2/3
8515,Aruba,0.3101077 ,0.0018098 ,166780 ,2022/2/4
8518,Aruba,0.3109100 ,0.0018191 ,166865 ,2022/2/7
8519,Aruba,0.3113671 ,0.0018284 ,166939 ,2022/2/8
8520,Aruba,0.3116377 ,0.0018284 ,167042 ,2022/2/9
8521,Aruba,0.3119175 ,0.0018284 ,167119 ,2022/2/10
8522,Aruba,0.3120948 ,0.0018284 ,167205 ,2022/2/11
8525,Aruba,0.3126359 ,0.0018471 ,167267 ,2022/2/14
8526,Aruba,0.3128038 ,0.0018471 ,167315 ,2022/2/15
8527,Aruba,0.3129250 ,0.0018471 ,167391 ,2022/2/16
8528,Aruba,0.3131489 ,0.0018471 ,167471 ,2022/2/17
8529,Aruba,0.3133075 ,0.0018471 ,167581 ,2022/2/18
8532,Aruba,0.3136154 ,0.0019684 ,167634 ,2022/2/21
8533,Aruba,0.3137366 ,0.0019684 ,167681 ,2022/2/22
8534,Aruba,0.3138486 ,0.0019684 ,167717 ,2022/2/23
8535,Aruba,0.3139605 ,0.0019684 ,167759 ,2022/2/24
8536,Aruba,0.3141005 ,0.0019684 ,167820 ,2022/2/25
8540,Aruba,0.3142311 ,0.0019684 ,167903 ,2022/3/1
8541,Aruba,0.3142311 ,0.0019684 ,167957 ,2022/3/2
8542,Aruba,0.3142311 ,0.0019684 ,167993 ,2022/3/3
8543,Aruba,0.3146789 ,0.0019777 ,168036 ,2022/3/4
8545,Aruba,0.3146789 ,0.0019777 ,168040 ,2022/3/6
8546,Aruba,0.3146789 ,0.0019777 ,168093 ,2022/3/7
8547,Aruba,0.3146789 ,0.0019777 ,168150 ,2022/3/8
8548,Aruba,0.3146789 ,0.0019777 ,168196 ,2022/3/9
8549,Aruba,0.3146789 ,0.0019777 ,168309 ,2022/3/10
8551,Aruba,0.3152759 ,0.0019777 ,168314 ,2022/3/12
8553,Aruba,0.3152759 ,0.0019777 ,168364 ,2022/3/14
8554,Aruba,0.3152759 ,0.0019777 ,168404 ,2022/3/15
8555,Aruba,0.3154718 ,0.0019777 ,168442 ,2022/3/16
8556,Aruba,0.3157144 ,0.0019777 ,168495 ,2022/3/17
8560,Aruba,0.3157144 ,0.0019777 ,168599 ,2022/3/21
8561,Aruba,0.3157144 ,0.0019777 ,168695 ,2022/3/22
8562,Aruba,0.3157144 ,0.0019777 ,168816 ,2022/3/23
8563,Aruba,0.3157144 ,0.0019777 ,168887 ,2022/3/24
8564,Aruba,0.3165166 ,0.0019777 ,169010 ,2022/3/25
8565,Aruba,0.3165166 ,0.0019777 ,169017 ,2022/3/26
8567,Aruba,0.3165166 ,0.0019777 ,169131 ,2022/3/28
8568,Aruba,0.3165166 ,0.0019777 ,169231 ,2022/3/29
8569,Aruba,0.3168618 ,0.0019777 ,169304 ,2022/3/30
8570,Aruba,0.3168618 ,0.0019777 ,169341 ,2022/3/31
